iso;date;deces;naissances
FRA;2021-01-20;1923;4366
FRA;2021-01-21;1264;4329
FRA;2021-01-22;1585;2559
FRA;2021-01-23;2350;3612
FRA;2021-01-24;2926;2639
FRA;2021-01-25;1068;3153
FRA;2021-01-26;2625;4127
FRA;2021-01-27;1363;4110
FRA;2021-01-28;2601;2798
FRA;2021-01-29;1527;4274
FRA;2021-01-30;1611;2533
FRA;2021-01-31;1071;2784
FRA;2021-02-01;1719;4001
FRA;2021-02-02;2807;2696
FRA;2021-02-03;2312;4033
FRA;2021-02-04;2402;2796
FRA;2021-02-05;1343;2866
FRA;2021-02-06;1908;3031
FRA;2021-02-07;1270;4375
FRA;2021-02-08;1083;2576
FRA;2021-02-09;2030;3994
FRA;2021-02-10;2173;3053
FRA;2021-02-11;2693;3885
FRA;2021-02-12;2794;2902
FRA;2021-02-13;1444;4395
FRA;2021-02-14;1422;3202
FRA;2021-02-15;1397;2919
FRA;2021-02-16;2423;3316
FRA;2021-02-17;1103;3148
FRA;2021-02-18;2425;3423
FRA;2021-02-19;2510;3694
FRA;2021-02-20;2400;4104
FRA;2021-02-21;2047;3743
FRA;2021-02-22;2435;2990
FRA;2021-02-23;1846;2652
FRA;2021-02-24;1187;3417
FRA;2021-02-25;2691;3565
FRA;2021-02-26;2874;3526
FRA;2021-02-27;1186;4423
FRA;2021-02-28;1002;3102
FRA;2021-03-01;2775;2837
FRA;2021-03-02;2760;4323
FRA;2021-03-03;2606;3098
FRA;2021-03-04;2232;3417
FRA;2021-03-05;2706;2794
FRA;2021-03-06;1491;3018
FRA;2021-03-07;2208;3481
FRA;2021-03-08;1702;2931
FRA;2021-03-09;2631;3300
FRA;2021-03-10;1362;3625
FRA;2021-03-11;1902;4247
FRA;2021-03-12;2958;4082
FRA;2021-03-13;1714;3299
FRA;2021-03-14;2308;2853
FRA;2021-03-15;2169;3380
FRA;2021-03-16;2717;2840
FRA;2021-03-17;2774;4063
FRA;2021-03-18;2193;4012
FRA;2021-03-19;2167;3957
FRA;2021-03-20;1460;3778
FRA;2021-03-21;1396;3068
FRA;2021-03-22;2756;2617
FRA;2021-03-23;2323;3602
FRA;2021-03-24;1444;3434
FRA;2021-03-25;1364;3203
FRA;2021-03-26;2407;3026
FRA;2021-03-27;1610;4463
FRA;2021-03-28;1040;3409
FRA;2021-03-29;1470;4445
FRA;2021-03-30;1394;3692
FRA;2021-03-31;1297;3842
FRA;2021-04-01;2442;4341
FRA;2021-04-02;1068;3144
FRA;2021-04-03;1023;3063
FRA;2021-04-04;2788;2759
FRA;2021-04-05;2534;2620
FRA;2021-04-06;1013;2920
FRA;2021-04-07;2135;3964
FRA;2021-04-08;2246;3859
FRA;2021-04-09;1176;3254
FRA;2021-04-10;1767;4231
FRA;2021-04-11;1277;2576
FRA;2021-04-12;2198;3880
FRA;2021-04-13;1692;4457
FRA;2021-04-14;1649;3805
FRA;2021-04-15;1743;2752
FRA;2021-04-16;2413;4462
FRA;2021-04-17;1863;3808
FRA;2021-04-18;2938;3253
FRA;2021-04-19;1683;2569
FRA;2021-04-20;1055;3926
FRA;2021-04-21;1317;4011
FRA;2021-04-22;1057;3466
FRA;2021-04-23;1833;3569
FRA;2021-04-24;1475;4352
FRA;2021-04-25;2724;2621
FRA;2021-04-26;1944;2597
FRA;2021-04-27;2806;3062
FRA;2021-04-28;1167;2658
FRA;2021-04-29;1866;4459
FRA;2021-04-30;2141;2711
FRA;2021-05-01;2125;2629
FRA;2021-05-02;1398;3983
FRA;2021-05-03;2970;3657
FRA;2021-05-04;2838;2802
FRA;2021-05-05;2894;3943
FRA;2021-05-06;1840;3810
FRA;2021-05-07;2278;3074
FRA;2021-05-08;2571;4195
FRA;2021-05-09;2554;3222
FRA;2021-05-10;1311;2650
GAB;2020-03-14;2574;3946
GAB;2020-03-15;1774;3214
GAB;2020-03-16;2233;2991
GAB;2020-03-17;1600;2676
GAB;2020-03-18;1492;3535
GAB;2020-03-19;2660;4095
GAB;2020-03-20;1016;3665
GAB;2020-03-21;1471;3164
GAB;2020-03-22;1833;3423
GAB;2020-03-23;1618;4499
GAB;2020-03-24;1207;3967
GAB;2020-03-25;1580;2731
GAB;2020-03-26;2865;2925
GAB;2020-03-27;2365;2996
GAB;2020-03-28;2954;3740
GAB;2020-03-29;2095;3836
GAB;2020-03-30;2363;2850
GAB;2020-03-31;2644;3790
GAB;2020-04-01;1640;2763
GAB;2020-04-02;2827;4040
GAB;2020-04-03;2872;2634
GAB;2020-04-04;2125;2996
GAB;2020-04-05;1129;4489
GAB;2020-04-06;1682;3778
GAB;2020-04-07;1071;2604
GAB;2020-04-08;1700;3002
GAB;2020-04-09;2203;3891
GAB;2020-04-10;2903;2596
GAB;2020-04-11;2837;4187
GAB;2020-04-12;1015;4047
GAB;2020-04-13;2996;3035
GAB;2020-04-14;2946;2962
GAB;2020-04-15;1613;4020
GAB;2020-04-16;1344;3491
GAB;2020-04-17;2666;3097
GAB;2020-04-18;1618;3764
GAB;2020-04-19;2527;3455
GAB;2020-04-20;2964;4232
GAB;2020-04-21;2618;2552
GAB;2020-04-22;2006;3557
GAB;2020-04-23;2671;3122
GAB;2020-04-24;1963;2858
GAB;2020-04-25;2013;2993
GAB;2020-04-26;1710;4366
GAB;2020-04-27;2269;4460
GAB;2020-04-28;2615;2712
GAB;2020-04-29;1643;3799
GAB;2020-04-30;2945;2981
GAB;2020-05-01;2155;4317
GAB;2020-05-02;2788;3779
GAB;2020-05-03;2085;3602
GAB;2020-05-04;2107;3181
GAB;2020-05-05;2793;4395
GAB;2020-05-06;2037;4016
GAB;2020-05-07;2710;3260
GAB;2020-05-08;2608;3306
GAB;2020-05-09;1911;3182
GAB;2020-05-10;2442;2540
GAB;2020-05-11;1913;4465
GAB;2020-05-12;1367;2958
GAB;2020-05-13;2668;2955
GAB;2020-05-14;1699;3805
GAB;2020-05-15;2982;4257
GAB;2020-05-16;1349;2989
GAB;2020-05-17;1884;3703
GAB;2020-05-18;2434;2529
GAB;2020-05-19;1040;3840
GAB;2020-05-20;2647;3037
GAB;2020-05-21;1672;3313
GAB;2020-05-22;1521;2557
GAB;2020-05-23;2463;3662
GAB;2020-05-24;2125;2765
GAB;2020-05-25;1454;3723
GAB;2020-05-26;1414;3342
GAB;2020-05-27;1324;3600
GAB;2020-05-28;2243;2852
GAB;2020-05-29;2130;3287
GAB;2020-05-30;2279;3705
GAB;2020-05-31;1725;4096
GAB;2020-06-01;2457;3789
GAB;2020-06-02;2137;3916
GAB;2020-06-03;2316;2810
GAB;2020-06-04;2032;3306
GAB;2020-06-05;1461;3129
GAB;2020-06-06;2604;2605
GAB;2020-06-07;1607;4251
GAB;2020-06-08;1729;4287
GAB;2020-06-09;2544;4485
GAB;2020-06-10;2422;4071
GAB;2020-06-11;1341;3515
GAB;2020-06-12;2500;4250
GAB;2020-06-13;2967;2561
GAB;2020-06-14;1017;3843
GAB;2020-06-15;1423;3888
GAB;2020-06-16;1478;3519
GAB;2020-06-17;1606;3295
GAB;2020-06-18;1458;3162
GAB;2020-06-19;2625;2996
GAB;2020-06-20;2541;3292
GAB;2020-06-21;1844;2884
GAB;2020-06-22;2118;4168
GAB;2020-06-23;2257;4376
GAB;2020-06-24;1113;4400
GAB;2020-06-25;1252;3025
GAB;2020-06-26;1384;3839
GAB;2020-06-27;1097;3666
GAB;2020-06-28;1244;3663
GAB;2020-06-29;2041;4069
GAB;2020-06-30;1778;4208
GAB;2020-07-01;2629;3013
GAB;2020-07-02;2128;2703
GAB;2020-07-03;1768;3018
GAB;2020-07-04;2189;3225
GAB;2020-07-05;1427;2518
GAB;2020-07-06;2623;2636
GAB;2020-07-07;2920;2981
GAB;2020-07-08;2864;2712
GAB;2020-07-09;1016;3510
GAB;2020-07-10;2076;4313
GAB;2020-07-11;1365;3023
GAB;2020-07-12;2051;3234
GAB;2020-07-13;2593;2831
GAB;2020-07-14;1899;4321
GAB;2020-07-15;2550;2547
GAB;2020-07-16;2885;3239
GAB;2020-07-17;1761;2592
GAB;2020-07-18;1098;3314
GAB;2020-07-19;1221;3668
GAB;2020-07-20;2987;4106
GAB;2020-07-21;1501;4323
GAB;2020-07-22;2908;3745
GAB;2020-07-23;2051;2690
GAB;2020-07-24;1100;3513
GAB;2020-07-25;2897;4487
GAB;2020-07-26;2817;3027
GAB;2020-07-27;2622;3196
GAB;2020-07-28;2591;4361
GAB;2020-07-29;1268;4451
GAB;2020-07-30;1429;3531
GAB;2020-07-31;1012;3890
GAB;2020-08-01;1635;3986
GAB;2020-08-02;1392;2612
GAB;2020-08-03;1797;3781
GAB;2020-08-04;1257;4469
GAB;2020-08-05;1397;3162
GAB;2020-08-06;1473;4062
GAB;2020-08-07;2963;3813
GAB;2020-08-08;1160;3098
GAB;2020-08-09;1829;3315
GAB;2020-08-10;1681;4402
GAB;2020-08-11;1148;4341
GAB;2020-08-12;1843;2704
GAB;2020-08-13;1240;3736
GAB;2020-08-14;1447;2605
GAB;2020-08-15;1075;3990
GAB;2020-08-16;1680;3203
GAB;2020-08-17;2931;3825
GAB;2020-08-18;1472;3664
GAB;2020-08-19;1555;2609
GAB;2020-08-20;1402;4447
GAB;2020-08-21;1865;2764
GAB;2020-08-22;1809;4464
GAB;2020-08-23;1276;4460
GAB;2020-08-24;2844;3651
GAB;2020-08-25;1093;4101
GAB;2020-08-26;1762;4230
GAB;2020-08-27;1335;2781
GAB;2020-08-28;1271;4114
GAB;2020-08-29;2324;2546
GAB;2020-08-30;1362;3522
GAB;2020-08-31;1582;2801
GAB;2020-09-01;2324;2839
GAB;2020-09-02;1225;3406
GAB;2020-09-03;2843;2641
GAB;2020-09-04;2013;3521
GAB;2020-09-05;2323;3162
GAB;2020-09-06;1164;3833
GAB;2020-09-07;2555;2722
GAB;2020-09-08;1407;2739
GAB;2020-09-09;2334;2978
GAB;2020-09-10;2423;3823
GAB;2020-09-11;1150;4460
GAB;2020-09-12;2818;2563
GAB;2020-09-13;2117;4101
GAB;2020-09-14;1784;4443
GAB;2020-09-15;2056;4347
GAB;2020-09-16;1004;2609
GAB;2020-09-17;1690;3323
GAB;2020-09-18;2442;3187
GAB;2020-09-19;1215;3769
GAB;2020-09-20;1960;3778
GAB;2020-09-21;2911;4266
GAB;2020-09-22;2233;2919
GAB;2020-09-23;2967;3860
GAB;2020-09-24;1968;2887
GAB;2020-09-25;2715;3593
GAB;2020-09-26;1076;4067
GAB;2020-09-27;1577;2979
GAB;2020-09-28;1568;2739
GAB;2020-09-29;2348;3094
GAB;2020-09-30;2256;4169
GAB;2020-10-01;2851;3934
GAB;2020-10-02;2162;3391
GAB;2020-10-03;1114;3152
GAB;2020-10-04;1919;4159
GAB;2020-10-05;2490;2620
GAB;2020-10-06;1794;4411
GAB;2020-10-07;1322;3709
GAB;2020-10-08;1616;3734
GAB;2020-10-09;1279;3852
GAB;2020-10-10;2362;3580
GAB;2020-10-11;2853;2511
GAB;2020-10-12;1076;3234
GAB;2020-10-13;1744;3080
GAB;2020-10-14;1485;3533
GAB;2020-10-15;1252;3553
GAB;2020-10-16;1278;3858
GAB;2020-10-17;1409;4411
GAB;2020-10-18;1876;3209
GAB;2020-10-19;1893;4201
GAB;2020-10-20;2188;3289
GAB;2020-10-21;1197;4046
GAB;2020-10-22;1056;3157
GAB;2020-10-23;2991;3719
GAB;2020-10-24;1811;3395
GAB;2020-10-25;1596;3011
GAB;2020-10-26;1042;4143
GAB;2020-10-27;2467;4389
GAB;2020-10-28;1902;3124
GAB;2020-10-29;2782;3395
GAB;2020-10-30;1822;3576
GAB;2020-10-31;1881;3512
GAB;2020-11-01;1194;3886
GAB;2020-11-02;2480;2530
GAB;2020-11-03;1493;3697
GAB;2020-11-04;1430;3762
GAB;2020-11-05;1102;3852
GAB;2020-11-06;2776;3025
GAB;2020-11-07;1399;2892
GAB;2020-11-08;2047;3548
GAB;2020-11-09;2485;3057
GAB;2020-11-10;2553;2944
GAB;2020-11-11;1901;3435
GAB;2020-11-12;2997;4058
GAB;2020-11-13;2678;3172
GAB;2020-11-14;1521;2976
GAB;2020-11-15;2148;3235
GAB;2020-11-16;2680;3813
GAB;2020-11-17;1646;4334
GAB;2020-11-18;1071;3642
GAB;2020-11-19;1245;4086
GAB;2020-11-20;1947;4485
GAB;2020-11-21;1951;4483
GAB;2020-11-22;1636;3460
GAB;2020-11-23;1790;2987
GAB;2020-11-24;2184;2732
GAB;2020-11-25;1344;4484
GAB;2020-11-26;1182;3004
GAB;2020-11-27;2238;4096
GAB;2020-11-28;2342;3420
GAB;2020-11-29;1535;3129
GAB;2020-11-30;2618;2899
GAB;2020-12-01;1141;4440
GAB;2020-12-02;2036;3944
GAB;2020-12-03;2839;2791
GAB;2020-12-04;1686;3969
GAB;2020-12-05;1154;3424
GAB;2020-12-06;2143;3212
GAB;2020-12-07;2769;4421
GAB;2020-12-08;1213;4249
GAB;2020-12-09;1650;4216
GAB;2020-12-10;1147;4291
GAB;2020-12-11;1487;2537
GAB;2020-12-12;2397;3743
GAB;2020-12-13;1418;3748
GAB;2020-12-14;2068;2771
GAB;2020-12-15;1420;3452
GAB;2020-12-16;2537;3970
GAB;2020-12-17;1668;3264
GAB;2020-12-18;1578;3505
GAB;2020-12-19;1912;2804
GAB;2020-12-20;1447;4205
GAB;2020-12-21;1323;4076
GAB;2020-12-22;1997;3834
GAB;2020-12-23;2592;4342
GAB;2020-12-24;2382;3029
GAB;2020-12-25;2357;2988
GAB;2020-12-26;2910;4080
GAB;2020-12-27;2839;4202
GAB;2020-12-28;2374;2870
GAB;2020-12-29;2764;3487
GAB;2020-12-30;2612;3321
GAB;2020-12-31;1714;2888
GAB;2021-01-01;2168;2613
GAB;2021-01-02;1892;2966
GAB;2021-01-03;2073;3646
GAB;2021-01-04;2888;4029
GAB;2021-01-05;1147;3708
GAB;2021-01-06;1392;3884
GAB;2021-01-07;1610;3352
GAB;2021-01-08;1042;3662
GAB;2021-01-09;1672;3848
GAB;2021-01-10;2969;2857
GAB;2021-01-11;1638;3977
GAB;2021-01-12;1820;3732
GAB;2021-01-13;2775;4477
GAB;2021-01-14;1947;3188
GAB;2021-01-15;1333;2936
GAB;2021-01-16;1168;2784
GAB;2021-01-17;1248;3172
GAB;2021-01-18;2403;2960
GAB;2021-01-19;2214;2822
GAB;2021-01-20;2300;3376
GAB;2021-01-21;2584;2615
GAB;2021-01-22;2940;3852
GAB;2021-01-23;1677;3008
GAB;2021-01-24;1135;2836
GAB;2021-01-25;1609;2692
GAB;2021-01-26;1508;3479
GAB;2021-01-27;2848;3226
GAB;2021-01-28;1467;3686
GAB;2021-01-29;1899;2577
GAB;2021-01-30;1592;3631
GAB;2021-01-31;2132;2500
GAB;2021-02-01;2045;2632
GAB;2021-02-02;2546;3112
GAB;2021-02-03;1123;3008
GAB;2021-02-04;2337;3430
GAB;2021-02-05;2600;4068
GAB;2021-02-06;1337;4485
GAB;2021-02-07;1902;2786
GAB;2021-02-08;1964;3676
GAB;2021-02-09;2572;2800
GAB;2021-02-10;1188;2691
GAB;2021-02-11;2683;3375
GAB;2021-02-12;2088;4265
GAB;2021-02-13;1503;3367
GAB;2021-02-14;2427;3576
GAB;2021-02-15;1998;3414
GAB;2021-02-16;2709;3880
GAB;2021-02-17;1432;3935
GAB;2021-02-18;1545;2881
GAB;2021-02-19;1224;3198
GAB;2021-02-20;1037;3943
GAB;2021-02-21;2929;4077
GAB;2021-02-22;1804;2809
GAB;2021-02-23;1118;3585
GAB;2021-02-24;1729;3413
GAB;2021-02-25;1015;2558
GAB;2021-02-26;2730;2771
GAB;2021-02-27;1436;2979
GAB;2021-02-28;1530;2984
GAB;2021-03-01;1108;3264
GAB;2021-03-02;2415;3683
GAB;2021-03-03;1780;3822
GAB;2021-03-04;2411;4149
GAB;2021-03-05;2729;4232
GAB;2021-03-06;2753;3561
GAB;2021-03-07;2085;4260
GAB;2021-03-08;1510;3084
GAB;2021-03-09;2936;4195
GAB;2021-03-10;2099;4450
GAB;2021-03-11;1007;4091
GAB;2021-03-12;2607;3890
GAB;2021-03-13;1873;4047
GAB;2021-03-14;2629;3730
GAB;2021-03-15;2593;3442
GAB;2021-03-16;2289;3607
GAB;2021-03-17;2489;2624
GAB;2021-03-18;1643;2534
GAB;2021-03-19;2803;2655
GAB;2021-03-20;1428;3089
GAB;2021-03-21;1960;2763
GAB;2021-03-22;2970;3430
GAB;2021-03-23;1394;4258
GAB;2021-03-24;2314;3058
GAB;2021-03-25;2182;3014
GAB;2021-03-26;2306;3333
GAB;2021-03-27;1492;3363
GAB;2021-03-28;2321;4199
GAB;2021-03-29;1844;3316
GAB;2021-03-30;1779;4044
GAB;2021-03-31;2264;3033
GAB;2021-04-01;1823;3912
GAB;2021-04-02;1729;2925
GAB;2021-04-03;1769;3970
GAB;2021-04-04;2986;3506
GAB;2021-04-05;2041;3377
GAB;2021-04-06;1057;4455
GAB;2021-04-07;2036;3544
GAB;2021-04-08;2751;3344
GAB;2021-04-09;2575;2688
GAB;2021-04-10;1326;3660
GAB;2021-04-11;1801;2645
GAB;2021-04-12;2950;2768
GAB;2021-04-13;2794;3657
GAB;2021-04-14;2664;2683
GAB;2021-04-15;2286;3759
GAB;2021-04-16;2445;4277
GAB;2021-04-17;1800;4154
GAB;2021-04-18;2692;2990
GAB;2021-04-19;1221;3078
GAB;2021-04-20;2744;3218
GAB;2021-04-21;2387;3963
GAB;2021-04-22;2251;4127
GAB;2021-04-23;1929;2785
GAB;2021-04-24;1623;3990
GAB;2021-04-25;1333;4379
GAB;2021-04-26;2216;4125
GAB;2021-04-27;2687;3533
GAB;2021-04-28;1546;3056
GAB;2021-04-29;1544;2628
GAB;2021-04-30;2257;3909
GAB;2021-05-01;1829;3352
GAB;2021-05-02;1994;4006
GAB;2021-05-03;1099;2563
GAB;2021-05-04;2131;2650
GAB;2021-05-05;2984;2891
GAB;2021-05-06;1647;4434
GAB;2021-05-07;1443;3479
GAB;2021-05-08;1552;3091
GAB;2021-05-09;2765;3089
GAB;2021-05-10;2208;2840
GMB;2020-03-17;1134;3977
GMB;2020-03-18;2237;3441
GMB;2020-03-19;1733;2737
GMB;2020-03-20;1592;4227
GMB;2020-03-21;2110;3293
GMB;2020-03-22;2080;2640
GMB;2020-03-23;2578;3068
GMB;2020-03-24;2248;3937
GMB;2020-03-25;1563;3309
GMB;2020-03-26;1873;2979
GMB;2020-03-27;2437;2771
GMB;2020-03-28;1474;3066
GMB;2020-03-29;1967;3251
GMB;2020-03-30;2121;2601
GMB;2020-03-31;2091;3814
GMB;2020-04-01;2099;3783
GMB;2020-04-02;2716;4274
GMB;2020-04-03;2286;3685
GMB;2020-04-04;1732;2776
GMB;2020-04-05;2760;3204
GMB;2020-04-06;1305;2608
GMB;2020-04-07;2678;4169
GMB;2020-04-08;2484;2600
GMB;2020-04-09;2307;3337
GMB;2020-04-10;1607;3188
GMB;2020-04-11;2010;4278
GMB;2020-04-12;1839;4284
GMB;2020-04-13;1521;3256
GMB;2020-04-14;1723;3121
GMB;2020-04-15;2330;3744
GMB;2020-04-16;2787;3567
GMB;2020-04-17;2470;2751
GMB;2020-04-18;2222;3375
GMB;2020-04-19;1291;3986
GMB;2020-04-20;2559;3006
GMB;2020-04-21;2196;3702
GMB;2020-04-22;1333;3931
GMB;2020-04-23;2674;3089
GMB;2020-04-24;1276;3051
GMB;2020-04-25;1077;3004
GMB;2020-04-26;2655;4331
GMB;2020-04-27;1742;3127
GMB;2020-04-28;1821;2543
GMB;2020-04-29;2266;2549
GMB;2020-04-30;1539;2561
GMB;2020-05-01;1902;2950
GMB;2020-05-02;2229;2739
GMB;2020-05-03;2225;4391
GMB;2020-05-04;1233;3551
GMB;2020-05-05;1787;3173
GMB;2020-05-06;2159;3077
GMB;2020-05-07;1426;3832
GMB;2020-05-08;1276;4146
GMB;2020-05-09;1542;3238
GMB;2020-05-10;2686;4145
GMB;2020-05-11;1169;4066
GMB;2020-05-12;1104;3716
GMB;2020-05-13;1844;2644
GMB;2020-05-14;1813;4446
GMB;2020-05-15;2264;3548
GMB;2020-05-16;2789;3227
GMB;2020-05-17;2826;4272
GMB;2020-05-18;2771;2949
GMB;2020-05-19;1856;3854
GMB;2020-05-20;1650;3078
GMB;2020-05-21;2098;4450
GMB;2020-05-22;2149;3297
GMB;2020-05-23;1596;3081
GMB;2020-05-24;1952;2679
GMB;2020-05-25;2176;3708
GMB;2020-05-26;2399;4203
GMB;2020-05-27;2812;4410
GMB;2020-05-28;1411;2686
GMB;2020-05-29;1194;4173
GMB;2020-05-30;2671;2837
GMB;2020-05-31;2238;2659
GMB;2020-06-01;2451;3673
GMB;2020-06-02;2050;2507
GMB;2020-06-03;2722;4276
GMB;2020-06-04;2718;2523
GMB;2020-06-05;2812;3582
GMB;2020-06-06;1892;3171
GMB;2020-06-07;1441;3393
GMB;2020-06-08;1093;3212
GMB;2020-06-09;1160;3218
GMB;2020-06-10;1347;3699
GMB;2020-06-11;1099;4233
GMB;2020-06-12;2272;3273
GMB;2020-06-13;2785;3058
GMB;2020-06-14;1111;3006
GMB;2020-06-15;2138;3939
GMB;2020-06-16;2643;3399
GMB;2020-06-17;1950;3393
GMB;2020-06-18;1117;3883
GMB;2020-06-19;2639;2551
GMB;2020-06-20;1486;2880
GMB;2020-06-21;2370;2830
GMB;2020-06-22;2084;3731
GMB;2020-06-23;2891;3631
GMB;2020-06-24;2285;2517
GMB;2020-06-25;1480;2713
GMB;2020-06-26;2839;3636
GMB;2020-06-27;2530;4240
GMB;2020-06-28;2162;4498
GMB;2020-06-29;1581;2933
GMB;2020-06-30;1186;4348
GMB;2020-07-01;2945;3070
GMB;2020-07-02;2703;3878
GMB;2020-07-03;1589;4329
GMB;2020-07-04;2722;3521
GMB;2020-07-05;2809;2853
GMB;2020-07-06;1053;2707
GMB;2020-07-07;1543;3144
GMB;2020-07-08;2906;3561
GMB;2020-07-09;1028;3330
GMB;2020-07-10;1092;3062
GMB;2020-07-11;2673;2519
GMB;2020-07-12;1494;3761
GMB;2020-07-13;1273;3140
GMB;2020-07-14;2651;2773
GMB;2020-07-15;1447;3359
GMB;2020-07-16;2084;3640
GMB;2020-07-17;1153;3929
GMB;2020-07-18;1068;3613
GMB;2020-07-19;1370;3537
GMB;2020-07-20;1356;3986
GMB;2020-07-21;1060;3884
GMB;2020-07-22;2762;4389
GMB;2020-07-23;1780;4398
GMB;2020-07-24;1824;2530
GMB;2020-07-25;2714;3939
GMB;2020-07-26;1559;3750
GMB;2020-07-27;2476;4080
GMB;2020-07-28;1619;3577
GMB;2020-07-29;2927;2923
GMB;2020-07-30;1855;3008
GMB;2020-07-31;1003;3877
GMB;2020-08-01;2017;3747
GMB;2020-08-02;1517;2926
GMB;2020-08-03;2105;3459
GMB;2020-08-04;1347;4170
GMB;2020-08-05;2281;3146
GMB;2020-08-06;2653;3382
GMB;2020-08-07;2891;2704
GMB;2020-08-08;2192;4317
GMB;2020-08-09;1105;2829
GMB;2020-08-10;2551;3654
GMB;2020-08-11;1541;2738
GMB;2020-08-12;1803;3021
GMB;2020-08-13;1751;3972
GMB;2020-08-14;1044;3436
GMB;2020-08-15;1753;2590
GMB;2020-08-16;1369;4456
GMB;2020-08-17;2595;4094
GMB;2020-08-18;1863;4280
GMB;2020-08-19;2800;3474
GMB;2020-08-20;1902;3402
GMB;2020-08-21;1469;2590
GMB;2020-08-22;1307;3263
GMB;2020-08-23;1242;4493
GMB;2020-08-24;1424;3581
GMB;2020-08-25;1371;3000
GMB;2020-08-26;2739;4128
GMB;2020-08-27;2168;3318
GMB;2020-08-28;2306;4259
GMB;2020-08-29;1390;3527
GMB;2020-08-30;2306;3573
GMB;2020-08-31;1004;4073
GMB;2020-09-01;2777;4315
GMB;2020-09-02;2755;4025
GMB;2020-09-03;1732;2565
GMB;2020-09-04;2463;2597
GMB;2020-09-05;1787;3907
GMB;2020-09-06;1380;3550
GMB;2020-09-07;2978;3694
GMB;2020-09-08;2283;3195
GMB;2020-09-09;1114;2796
GMB;2020-09-10;1423;4371
GMB;2020-09-11;2455;2646
GMB;2020-09-12;2003;4009
GMB;2020-09-13;2239;2558
GMB;2020-09-14;1283;3341
GMB;2020-09-15;2429;2688
GMB;2020-09-16;1007;2541
GMB;2020-09-17;1734;3568
GMB;2020-09-18;2753;2700
GMB;2020-09-19;1174;4450
GMB;2020-09-20;2009;3310
GMB;2020-09-21;1706;3516
GMB;2020-09-22;2330;4133
GMB;2020-09-23;2552;3089
GMB;2020-09-24;2157;2672
GMB;2020-09-25;1406;4008
GMB;2020-09-26;1963;3294
GMB;2020-09-27;2928;2582
GMB;2020-09-28;2953;3858
GMB;2020-09-29;2294;3576
GMB;2020-09-30;1987;2529
GMB;2020-10-01;2501;2735
GMB;2020-10-02;1668;3965
GMB;2020-10-03;2061;3005
GMB;2020-10-04;2062;2832
GMB;2020-10-05;1571;2836
GMB;2020-10-06;1969;3104
GMB;2020-10-07;1780;3854
GMB;2020-10-08;2096;3468
GMB;2020-10-09;2143;3439
GMB;2020-10-10;1919;3105
GMB;2020-10-11;1944;2690
GMB;2020-10-12;2391;3566
GMB;2020-10-13;2800;2694
GMB;2020-10-14;2454;3464
GMB;2020-10-15;2281;2573
GMB;2020-10-16;2417;3290
GMB;2020-10-17;1457;3635
GMB;2020-10-18;1289;2831
GMB;2020-10-19;1932;3277
GMB;2020-10-20;1388;3430
GMB;2020-10-21;1618;3834
GMB;2020-10-22;2809;3234
GMB;2020-10-23;1125;4177
GMB;2020-10-24;1874;3325
GMB;2020-10-25;1712;3685
GMB;2020-10-26;1234;2707
GMB;2020-10-27;2382;3695
GMB;2020-10-28;2897;2980
GMB;2020-10-29;1857;3043
GMB;2020-10-30;1011;3645
GMB;2020-10-31;1917;3704
GMB;2020-11-01;2096;3103
GMB;2020-11-02;1709;3111
GMB;2020-11-03;2019;4480
GMB;2020-11-04;1656;4113
GMB;2020-11-05;1764;3533
GMB;2020-11-06;2954;3074
GMB;2020-11-07;2350;3646
GMB;2020-11-08;2670;2918
GMB;2020-11-09;1622;4166
GMB;2020-11-10;1430;3303
GMB;2020-11-11;1268;3687
GMB;2020-11-12;1647;3285
GMB;2020-11-13;2703;3341
GMB;2020-11-14;2007;3717
GMB;2020-11-15;1139;2880
GMB;2020-11-16;1540;2931
GMB;2020-11-17;1076;3634
GMB;2020-11-18;1672;3327
GMB;2020-11-19;2234;4312
GMB;2020-11-20;2934;3967
GMB;2020-11-21;2109;3160
GMB;2020-11-22;1731;3723
GMB;2020-11-23;2073;3542
GMB;2020-11-24;2253;2547
GMB;2020-11-25;1980;2855
GMB;2020-11-26;2332;2833
GMB;2020-11-27;2193;3796
GMB;2020-11-28;2840;2859
GMB;2020-11-29;1446;3524
GMB;2020-11-30;2248;2853
GMB;2020-12-01;1135;4374
GMB;2020-12-02;2765;3407
GMB;2020-12-03;1816;2674
GMB;2020-12-04;1369;4178
GMB;2020-12-05;1576;4149
GMB;2020-12-06;2944;3286
GMB;2020-12-07;1492;4357
GMB;2020-12-08;2085;2747
GMB;2020-12-09;1476;2679
GMB;2020-12-10;1677;4436
GMB;2020-12-11;2862;3985
GMB;2020-12-12;1565;4234
GMB;2020-12-13;2362;3884
GMB;2020-12-14;1637;2973
GMB;2020-12-15;2990;2527
GMB;2020-12-16;2357;3343
GMB;2020-12-17;2963;2830
GMB;2020-12-18;2843;3993
GMB;2020-12-19;1198;3586
GMB;2020-12-20;2314;3533
GMB;2020-12-21;1399;3470
GMB;2020-12-22;1829;4204
GMB;2020-12-23;2341;3498
GMB;2020-12-24;2308;4392
GMB;2020-12-25;2108;4299
GMB;2020-12-26;2168;4019
GMB;2020-12-27;2766;4404
GMB;2020-12-28;1355;4398
GMB;2020-12-29;1883;3615
